0.248,8.490,15.890,16.009,2.076,2.835,9.183,6.015,6.963,6.506,11.221
0.248,6.815,12.197,14.291,1.082,2.066,11.020,6.572,6.006,5.637,11.934
0.248,7.484,13.765,14.528,1.276,3.310,11.377,10.315,6.500,3.956,9.884
0.249,6.140,14.378,17.291,1.282,3.216,10.370,8.284,5.631,6.250,6.715
0.249,7.340,13.515,16.122,1.245,4.997,10.495,5.422,6.581,3.562,10.221
0.250,9.672,10.559,14.972,0.932,4.822,10.114,8.215,4.300,3.587,11.965
0.250,8.515,15.272,15.891,2.257,4.860,9.820,5.247,7.919,5.500,12.790
0.250,7.190,12.878,18.835,1.188,4.510,10.008,6.115,5.881,3.300,10.396
0.251,8.059,14.753,15.153,3.038,6.003,11.633,6.178,6.844,4.118,10.653
0.251,6.728,13.065,16.935,-0.199,2.647,10.089,4.053,6.725,5.825,12.078
0.252,8.734,10.390,16.228,2.332,2.185,8.983,4.684,5.988,4.887,10.103
0.252,4.940,14.240,14.603,0.688,5.985,10.320,3.590,4.600,5.837,10.884
0.252,8.065,14.222,13.960,1.245,3.741,8.933,6.309,6.275,5.450,12.421
0.253,6.090,14.203,13.197,1.832,3.385,8.445,5.497,4.831,4.318,12.746
0.253,7.903,15.640,12.291,2.913,3.503,8.677,7.434,3.000,3.112,11.159
0.254,5.803,16.459,9.560,3.220,5.260,7.870,2.397,6.381,3.987,14.596
0.254,8.665,13.284,10.235,1.863,2.116,6.089,4.634,4.850,5.056,15.234
0.254,8.403,14.778,8.660,2.357,2.791,9.827,5.634,5.956,5.918,11.684
0.255,9.103,14.615,11.922,2.745,1.328,8.302,4.103,4.694,5.200,11.309
0.255,9.122,15.390,8.872,2.245,1.403,8.820,4.890,4.488,6.118,11.190
0.256,9.359,13.484,12.022,0.513,2.441,9.052,5.609,5.031,4.112,12.040
0.256,9.190,13.922,12.028,-0.587,4.635,8.752,4.615,5.463,4.443,13.215
0.256,8.553,16.078,12.647,0.920,5.678,9.858,7.553,4.144,5.349,13.765
0.257,8.578,14.547,10.503,1.863,2.291,7.652,6.878,4.581,5.362,11.465
0.257,8.240,16.253,11.085,2.413,3.978,7.720,5.609,6.744,4.787,12.421
0.258,8.959,15.228,11.566,1.382,5.797,8.889,6.984,6.906,6.106,11.484
0.258,9.422,13.897,12.041,-0.443,5.678,8.502,9.740,5.775,2.593,11.934
0.258,9.203,15.409,12.422,-1.274,3.053,9.339,4.203,5.269,5.918,11.709
0.259,8.097,16.590,11.903,1.170,2.803,7.970,6.178,6.106,4.837,13.946
0.259,6.534,15.328,13.003,1.657,3.541,9.852,5.084,5.263,5.687,12.503
0.260,9.359,15.340,12.572,1.301,4.003,9.445,5.128,7.425,3.575,11.634
0.260,9.047,13.828,11.985,2.382,4.154,9.414,7.909,7.938,4.156,15.278
0.260,8.434,13.628,12.735,1.395,2.878,8.827,6.547,6.150,7.006,15.984
0.261,8.690,15.028,13.997,1.457,2.241,7.670,3.728,5.325,5.487,12.440
0.261,9.640,13.928,13.310,1.951,3.866,9.427,4.422,7.306,1.918,11.471
0.262,7.228,15.484,12.122,0.963,2.360,8.583,4.428,4.931,2.862,14.234
0.262,6.465,14.909,13.728,1.907,1.960,9.733,5.822,5.138,2.900,11.053
0.262,7.765,16.609,13.922,3.051,4.928,8.733,2.340,5.781,1.450,13.771
0.263,6.878,17.984,14.553,2.551,3.172,9.295,5.215,7.600,3.943,10.040
0.263,7.878,18.484,13.128,4.569,3.372,10.527,5.153,6.331,5.993,11.709
0.264,9.215,12.303,14.160,1.238,3.378,10.983,5.459,5.906,4.074,12.803
0.264,8.115,14.865,13.935,1.601,1.410,9.870,6.553,4.681,4.575,13.909
0.264,8.703,13.909,13.178,4.538,3.953,11.302,4.797,7.381,3.912,13.290
0.265,9.490,12.934,14.253,1.626,2.072,11.670,5.665,5.800,3.375,13.915
0.265,10.240,16.228,15.659,0.863,3.785,10.164,3.684,6.844,1.800,12.215
0.266,9.059,15.953,14.297,1.082,2.997,13.533,5.153,6.400,3.200,13.134
0.266,10.940,13.372,16.485,4.557,3.635,12.002,3.540,7.863,4.093,12.340
0.266,9.872,13.047,14.653,3.288,2.903,14.427,3.647,7.244,2.412,13.390
0.267,9.590,15.197,13.622,3.220,1.778,12.664,4.365,7.413,4.175,13.209
0.267,9.497,15.859,16.072,2.551,0.747,12.414,6.009,6.719,3.437,13.334
0.268,9.247,13.028,14.503,2.188,2.610,11.595,4.965,5.644,2.731,11.403
0.268,10.153,12.622,15.478,5.257,2.016,11.864,4.009,7.006,2.668,14.527
0.268,8.634,15.503,14.153,2.682,4.266,13.808,4.628,6.575,3.075,11.521
0.269,8.334,14.190,14.760,2.607,3.685,12.008,3.940,3.994,3.506,12.553
0.269,6.172,12.722,12.710,2.070,4.022,11.489,5.853,6.269,2.050,12.984
